"Klucz","KluczOpakJedn","IdCechy","Wartosc","NrWersji","IdSesji"
"22494","22468","138","A2780102","1","3766"
"22495","22468","137","A2780101","1","3766"
"22496","22467","138","A2780111","1","3766"
"22497","22467","137","A2780110","1","3766"
"22501","20540","105","A2777173","1","3817"
"22502","20540","103","","1","3817"
"22503","20540","104","A2777172","1","3817"
"22505","20541","103","","1","3817"
"22506","20541","104","A2777174","1","3817"
"22507","20542","105","A2777177","1","3817"
"22508","20542","103","","1","3817"
"22509","20542","104","A2777176","1","3817"
"22510","20533","105","A2777159","1","3817"
"22511","20533","103","","1","3817"
"22512","20533","104","A2777158","1","3817"
"22513","20535","105","A2777163","1","3817"
"22514","20535","103","","1","3817"
"22515","20535","104","A2777162","1","3817"
"22516","20534","105","A2777161","1","3817"
"22517","20534","103","","1","3817"
"22518","20534","104","A2777160","1","3817"
"22519","20536","105","A2777165","1","3817"
"22520","20536","103","","1","3817"
"22521","20536","104","A2777164","1","3817"
"22522","20537","105","A2777167","1","3817"
"22523","20537","103","","1","3817"
"22524","20537","104","A2777166","1","3817"
"22525","20529","105","A2777151","1","3817"
"22526","20529","103","","1","3817"
"22527","20529","104","A2777150","1","3817"
"22528","20530","105","A2777153","1","3817"
"22529","20530","103","","1","3817"
"22530","20530","104","A2777152","1","3817"
"22531","20531","105","A2777155","1","3817"
"22532","20531","103","","1","3817"
"22533","20531","104","A2777154","1","3817"
"22534","20528","105","A2777149","1","3817"
"22535","20528","103","","1","3817"
"22536","20528","104","A2777148","1","3817"
"22537","20532","105","A2777157","1","3817"
"22538","20532","103","","1","3817"
"22539","20532","104","A2777156","1","3817"
"22540","20525","105","A2777178","1","3817"
"22541","20525","103","","1","3817"
"22542","20525","104","A2777142","1","3817"
"22543","20526","105","A2777145","1","3817"
"22544","20526","103","","1","3817"
"22545","20526","104","A2777144","1","3817"
"22546","20527","105","A2777147","1","3817"
"22547","20527","103","","1","3817"
"22548","20527","104","A2777146","1","3817"
"22549","20582","105","A2779660","1","3817"
"22550","20582","103","","1","3817"
"22551","20582","104","A2779659","1","3817"
"22552","20583","105","A2779662","1","3817"
"22553","20583","103","","1","3817"
"22554","20583","104","A2779661","1","3817"
"22555","20581","105","A2779658","1","3817"
"22556","20581","103","","1","3817"
"22557","20581","104","A2779657","1","3817"
"22558","20580","105","A2779656","1","3817"
"22559","20580","103","","1","3817"
"22560","20580","104","A2779655","1","3817"
"22561","20579","105","A2779654","1","3817"
"22562","20579","103","","1","3817"
"22563","20579","104","A2779653","1","3817"
"22564","20577","105","A2779930","1","3817"
"22565","20577","103","","1","3817"
"22566","20577","104","A2779650","1","3817"
"22567","20578","105","A2779652","1","3817"
"22568","20578","103","","1","3817"
"22569","20578","104","A2779651","1","3817"
"22570","22253","105","A2779927","1","3817"
"22571","22253","103","","1","3817"
"22572","22253","104","A2779926","1","3817"
"22573","22252","105","A2779925","1","3817"
"22574","22252","103","","1","3817"
"22575","22252","104","A2779924","1","3817"
"22576","22251","105","A2779921","1","3817"
"22577","22251","103","","1","3817"
"22578","22251","104","A2779920","1","3817"
"22579","22250","105","A2779923","1","3817"
"22580","22250","103","","1","3817"
"22581","22250","104","A2779922","1","3817"
"22582","20544","105","A2777182","1","3817"
"22583","20544","103","","1","3817"
"22584","20544","104","A2777181","1","3817"
"22585","20498","105","A2777058","1","3817"
"22586","20498","103","","1","3817"
"22587","20498","104","A2777057","1","3817"
"22588","20599","105","A2779711","1","3817"
"22589","20599","103","","1","3817"
"22590","20599","104","A2779710","1","3817"
"22591","20600","105","A2779713","1","3817"
"22592","20600","103","","1","3817"
"22593","20600","104","A2779712","1","3817"
"22594","20539","105","A2777171","1","3817"
"22595","20539","103","","1","3817"
"22596","20539","104","A2777170","1","3817"
"22597","20538","105","A2777169","1","3817"
"22598","20538","103","","1","3817"
"22599","20538","104","A2777168","1","3817"
"22600","20545","105","A2777184","1","3817"
"22601","20545","103","","1","3817"
"22602","20545","104","A2777183","1","3817"
"22603","20603","105","A2779719","1","3817"
"22604","20603","103","","1","3817"
"22605","20603","104","A2779718","1","3817"
"22606","20604","105","A2779721","1","3817"
"22607","20604","103","","1","3817"
"22608","20604","104","A2779720","1","3817"
"22609","20605","105","A2779723","1","3817"
"22610","20605","103","","1","3817"
"22611","20605","104","A2779722","1","3817"
"22612","20606","105","A2779725","1","3817"
"22613","20606","103","","1","3817"
"22614","20606","104","A2779724","1","3817"
"23254","19570","127","A2773561","1","3826"
"23255","19570","128","A2773562","1","3826"
"23264","16824","127","A2773565","1","3826"
"22618","20614","105","A2779743","1","3817"
"22619","20614","103","","1","3817"
"22620","20614","104","A2779742","1","3817"
"22621","20601","105","A2779715","1","3817"
"22622","20601","103","","1","3817"
"22623","20601","104","A2779714","1","3817"
"22624","20607","105","A2779729","1","3817"
"22625","20607","103","","1","3817"
"22626","20607","104","A2779728","1","3817"
"22627","20608","105","A2779731","1","3817"
"22628","20608","103","","1","3817"
"22629","20608","104","A2779730","1","3817"
"23265","16824","128","A2773570","1","3826"
"23274","23519","105","A2781422","1","3849"
"23275","23519","103","","1","3849"
"22633","20611","105","A2779737","1","3817"
"22634","20611","103","","1","3817"
"22635","20611","104","A2779736","1","3817"
"22636","20609","105","A2779733","1","3817"
"22637","20609","103","","1","3817"
"22638","20609","104","A2779732","1","3817"
"22639","20610","105","A2779735","1","3817"
"22640","20610","103","","1","3817"
"22641","20610","104","A2779734","1","3817"
"22642","20612","105","A2779739","1","3817"
"22643","20612","103","","1","3817"
"22644","20612","104","A2779738","1","3817"
"23276","23519","104","A2781421","1","3849"
"23283","23524","105","A2781432","1","3849"
"23284","23524","103","","1","3849"
"22648","20615","105","A2779745","1","3817"
"22649","20615","103","","1","3817"
"22650","20615","104","A2779744","1","3817"
"24261","23729","107","","1","3874"
"24262","23729","106","","1","3874"
"24269","23725","107","","1","3874"
"22654","20618","105","A2779751","1","3817"
"22655","20618","103","","1","3817"
"22656","20618","104","A2779750","1","3817"
"22657","20619","105","A2779753","1","3817"
"22658","20619","103","","1","3817"
"22659","20619","104","A2779752","1","3817"
"22660","20620","105","A2779755","1","3817"
"22661","20620","103","","1","3817"
"22662","20620","104","A2779754","1","3817"
"22663","20621","105","A2779757","1","3817"
"22664","20621","103","","1","3817"
"22665","20621","104","A2779756","1","3817"
"22666","20616","105","A2779747","1","3817"
"22667","20616","103","","1","3817"
"22668","20616","104","A2779746","1","3817"
"22669","20617","105","A2779749","1","3817"
"22670","20617","103","","1","3817"
"22671","20617","104","A2779748","1","3817"
"22672","20625","105","A2779767","1","3817"
"22673","20625","103","","1","3817"
"22674","20625","104","A2779766","1","3817"
"22675","20626","105","A2779765","1","3817"
"22676","20626","103","","1","3817"
"22677","20626","104","A2779764","1","3817"
"22678","20627","105","A2779769","1","3817"
"22679","20627","103","","1","3817"
"22680","20627","104","A2779768","1","3817"
"22681","20628","105","A2779771","1","3817"
"22682","20628","103","","1","3817"
"22683","20628","104","A2779770","1","3817"
"22684","20622","105","A2779759","1","3817"
"22685","20622","103","","1","3817"
"22686","20622","104","A2779758","1","3817"
"22687","20623","105","A2779761","1","3817"
"22688","20623","103","","1","3817"
"22689","20623","104","A2779760","1","3817"
"22690","20624","105","A2779763","1","3817"
"22691","20624","103","","1","3817"
"22692","20624","104","A2779762","1","3817"
"23256","19569","127","A2773563","1","3826"
"23257","19569","128","A2773564","1","3826"
"23266","16822","127","A2771082","1","3826"
"22696","22239","105","A2779879","1","3817"
"22697","22239","103","","1","3817"
"22698","22239","104","A2779878","1","3817"
"22699","22244","105","A2779889","1","3817"
"22700","22244","103","","1","3817"
"22701","22244","104","A2779888","1","3817"
"22702","22240","105","A2779881","1","3817"
"22703","22240","103","","1","3817"
"22704","22240","104","A2779880","1","3817"
"22705","22241","105","A2779883","1","3817"
"22706","22241","103","","1","3817"
"22707","22241","104","A2779882","1","3817"
"22708","22242","105","A2779885","1","3817"
"22709","22242","103","","1","3817"
"22710","22242","104","A2779884","1","3817"
"22711","22243","105","A2779887","1","3817"
"22712","22243","103","","1","3817"
"22713","22243","104","A2779886","1","3817"
"22714","20570","105","A2779636","1","3817"
"22715","20570","103","","1","3817"
"22716","20570","104","A2779635","1","3817"
"23267","16822","128","a2771081","1","3826"
"23277","23520","105","A2781424","1","3849"
"23278","23520","103","","1","3849"
"23279","23520","104","A2781423","1","3849"
"23285","23524","104","A2781431","1","3849"
"23289","23522","105","A2781428","1","3849"
"23290","23522","103","","1","3849"
"23291","23522","104","A2781427","1","3849"
"23295","23512","105","A2781408","1","3849"
"23296","23512","103","","1","3849"
"23297","23512","104","A2781407","1","3849"
"23301","23514","105","A2781412","1","3849"
"22729","20561","105","A2779618","1","3817"
"22730","20561","103","","1","3817"
"22731","20561","104","A2796617","1","3817"
"22732","20560","105","A2779616","1","3817"
"22733","20560","103","","1","3817"
"22734","20560","104","A2779615","1","3817"
"22735","20569","105","A2779634","1","3817"
"22736","20569","103","","1","3817"
"22737","20569","104","A2779633","1","3817"
"22738","20566","105","A2779628","1","3817"
"22739","20566","103","","1","3817"
"22740","20566","104","A2779627","1","3817"
"22741","20568","105","A2779632","1","3817"
"22742","20568","103","","1","3817"
"22743","20568","104","A2779631","1","3817"
"22744","20567","105","A2779630","1","3817"
"22745","20567","103","","1","3817"
"22746","20567","104","A2779629","1","3817"
"22747","22238","105","A2779877","1","3817"
"22748","22238","103","","1","3817"
"22749","22238","104","A2779876","1","3817"
"22750","22237","105","A2779874","1","3817"
"22751","22237","103","","1","3817"
"22752","22237","104","A2779875","1","3817"
"22753","22236","105","A2779873","1","3817"
"22754","22236","103","","1","3817"
"22755","22236","104","A2779872","1","3817"
"22756","20571","105","A2779638","1","3817"
"22757","20571","103","","1","3817"
"22758","20571","104","A2779637","1","3817"
"22759","20564","105","A2779624","1","3817"
"22760","20564","103","","1","3817"
"22761","20564","104","A2779623","1","3817"
"22762","20565","105","A2779626","1","3817"
"22763","20565","103","","1","3817"
"22764","20565","104","A2779625","1","3817"
"22765","20563","105","A2779622","1","3817"
"22766","20563","103","","1","3817"
"22767","20563","104","A2779621","1","3817"
"23302","23514","103","","1","3849"
"23303","23514","104","A2781411","1","3849"
"23307","23517","105","A2781418","1","3849"
"22771","20556","105","A2779608","1","3817"
"22772","20556","103","","1","3817"
"22773","20556","104","A2779607","1","3817"
"22774","20557","105","A2779610","1","3817"
"22775","20557","103","","1","3817"
"22776","20557","104","A2779609","1","3817"
"22777","20558","105","A2779612","1","3817"
"22778","20558","103","","1","3817"
"22779","20558","104","A2779611","1","3817"
"22780","20559","105","A2779614","1","3817"
"22781","20559","103","","1","3817"
"22782","20559","104","A2779613","1","3817"
"22783","20553","105","A2777200","1","3817"
"22784","20553","103","","1","3817"
"22785","20553","104","A2777199","1","3817"
"22786","20551","105","A2777196","1","3817"
"22787","20551","103","","1","3817"
"22788","20551","104","A2777195","1","3817"
"22789","20552","105","A2777198","1","3817"
"22790","20552","103","","1","3817"
"22791","20552","104","A2777197","1","3817"
"22792","20554","105","A2779604","1","3817"
"22793","20554","103","","1","3817"
"22794","20554","104","A2779603","1","3817"
"22795","20555","105","A2779606","1","3817"
"22796","20555","103","","1","3817"
"22797","20555","104","A2779605","1","3817"
"22798","20549","105","A2777192","1","3817"
"22799","20549","103","","1","3817"
"22800","20549","104","A2777191","1","3817"
"22801","20550","105","A2777194","1","3817"
"22802","20550","103","","1","3817"
"22803","20550","104","A2777193","1","3817"
"22804","20562","105","A2779619","1","3817"
"22805","20562","103","","1","3817"
"22806","20562","104","A2779620","1","3817"
"22807","20546","105","A2777186","1","3817"
"22808","20546","103","","1","3817"
"22809","20546","104","A2777185","1","3817"
"22810","20547","105","A2777188","1","3817"
"22811","20547","103","","1","3817"
"22812","20547","104","A2777187","1","3817"
"22813","20548","105","A2777190","1","3817"
"22814","20548","103","","1","3817"
"22815","20548","104","A2777189","1","3817"
"22816","12441","105","A2779998","1","3817"
"22817","12441","103","","1","3817"
"22818","12441","104","A2779997","1","3817"
"22819","12442","105","A2779999","1","3817"
"22820","12442","103","","1","3817"
"22821","12442","104","A2780000","1","3817"
"22822","12443","105","A2779907","1","3817"
"22823","12443","103","","1","3817"
"22824","12443","104","A2779906","1","3817"
"22825","12444","105","A2779909","1","3817"
"22826","12444","103","","1","3817"
"22827","12444","104","A2779908","1","3817"
"22828","12445","105","A2779911","1","3817"
"22829","12445","103","","1","3817"
"22830","12445","104","A2779910","1","3817"
"22831","22249","105","A2779917","1","3817"
"22832","22249","103","","1","3817"
"22833","22249","104","A2779916","1","3817"
"22834","22248","105","A2779919","1","3817"
"22835","22248","103","","1","3817"
"22836","22248","104","A2779918","1","3817"
"22837","22246","105","A2779913","1","3817"
"22838","22246","103","","1","3817"
"22839","22246","104","A2779912","1","3817"
"22840","22247","105","0A2779915","1","3817"
"22841","22247","103","","1","3817"
"22842","22247","104","A2779914","1","3817"
"22843","12429","105","A2779988","1","3817"
